epoch,train,val,test
1,0.019519,0.016373,0.016314
2,0.016010,0.017225,0.017231
3,0.014842,0.015077,0.015091
4,0.013773,0.014323,0.014366
5,0.012824,0.012369,0.012437
6,0.012430,0.011662,0.011758
7,0.011939,0.011637,0.011764
8,0.011771,0.012593,0.012643
9,0.011471,0.011108,0.011232
10,0.011291,0.011694,0.011811
11,0.011258,0.011246,0.011298
12,0.011044,0.011183,0.011178
13,0.010905,0.010874,0.010926
14,0.010760,0.011212,0.011288
15,0.010758,0.010312,0.010355
16,0.010590,0.010220,0.010307
17,0.010562,0.010443,0.010521
18,0.010423,0.010567,0.010699
19,0.010394,0.010101,0.010181
20,0.010298,0.010583,0.010643
21,0.010192,0.009779,0.009845
22,0.010153,0.009875,0.009900
23,0.010055,0.011129,0.011162
24,0.010000,0.009935,0.009951
25,0.009984,0.010145,0.010206
26,0.009902,0.010219,0.010256
27,0.009804,0.010345,0.010353
28,0.009845,0.010295,0.010328
29,0.009741,0.009781,0.009743
30,0.009676,0.009517,0.009486
31,0.009619,0.009898,0.009928
32,0.009580,0.009561,0.009578
33,0.009495,0.009840,0.009858
34,0.009523,0.009222,0.009266
35,0.009417,0.010935,0.010885
36,0.009931,0.009901,0.009955
37,0.009818,0.009903,0.009925
38,0.009794,0.009823,0.009803
39,0.009712,0.009916,0.009935
40,0.009642,0.010260,0.010342
41,0.009627,0.010189,0.010178
42,0.009595,0.009396,0.009488
43,0.009477,0.009339,0.009384
44,0.009404,0.009688,0.009710
45,0.009371,0.009660,0.009745
46,0.009319,0.010330,0.010363
47,0.009350,0.009037,0.009083
48,0.009235,0.009034,0.009128
49,0.009239,0.008987,0.009037
50,0.009140,0.009462,0.009541
51,0.009279,0.009110,0.009158
52,0.009209,0.009237,0.009257
53,0.009167,0.009030,0.009084
54,0.009172,0.009148,0.009162
55,0.009054,0.008797,0.008889
56,0.009041,0.008991,0.008996
57,0.008988,0.009556,0.009598
58,0.008985,0.011193,0.011354
59,0.008966,0.008746,0.008717
60,0.008941,0.008956,0.009013
61,0.008851,0.009463,0.009419
62,0.008844,0.008596,0.008637
63,0.008825,0.008867,0.008936
64,0.008823,0.008421,0.008490
65,0.008778,0.008749,0.008783
66,0.008793,0.008873,0.008898
67,0.008710,0.008757,0.008790
68,0.008699,0.008424,0.008450
69,0.008664,0.008969,0.009007
70,0.008673,0.009099,0.009111
71,0.008630,0.008389,0.008501
72,0.008600,0.008710,0.008757
73,0.008595,0.008746,0.008810
74,0.008560,0.008262,0.008312
75,0.008535,0.008836,0.008856
76,0.008496,0.008615,0.008676
77,0.008504,0.008701,0.008779
78,0.008520,0.008526,0.008578
79,0.008443,0.008425,0.008455
80,0.008409,0.008611,0.008726
81,0.008389,0.008194,0.008261
82,0.008383,0.008375,0.008477
83,0.008330,0.008839,0.008800
84,0.008362,0.008133,0.008201
85,0.008289,0.008835,0.008910
86,0.008312,0.008701,0.008714
87,0.008324,0.009020,0.009027
88,0.008287,0.008658,0.008694
89,0.008308,0.008260,0.008347
90,0.008235,0.007949,0.008017
91,0.008247,0.008181,0.008252
92,0.008212,0.008019,0.008094
93,0.008197,0.007846,0.007963
94,0.008245,0.008199,0.008317
95,0.008144,0.008093,0.008157
96,0.008159,0.008027,0.008117
97,0.008156,0.008367,0.008396
98,0.008138,0.008283,0.008351
99,0.008124,0.008488,0.008571
100,0.008092,0.009106,0.009151
